variable,dummyVariable,typeEnd,databaseStart,variableStart,ICES.confirmation,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes,version,lastUpdated,status,reviewNotes,review
SDCDFOLS,SDCDFOLS_cat4_NAb,cat,"cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2012_m","cchs2015_2016_p::SDCDVFLS, cchs2017_2018_p::SDCDVFLS, [SDCDFOLS]",,cat,NA::b,4,missing,missing,N/A,else,else,First official language spoken,First official language spoken,,,,active,,
SDCDVABT,SDCDVABT_cat2_1,cat,cchs2005_m,cchs2005_m::SDCEFABT,,cat,1,2,Aboriginal identity,Aboriginal identity,N/A,1,Aboriginal (N.A. Indian; Metis; Inuit),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_2,cat,cchs2005_m,cchs2005_m::SDCEFABT,,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,Not Aboriginal,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,cchs2005_m,cchs2005_m::SDCEFABT,,cat,NA::b,2,missing,missing,N/A,9,not stated,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,cchs2005_m,cchs2005_m::SDCEFABT,,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_1,cat,"cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2007_2008_m::SDCDABT, cchs2009_2010_m::SDCDABT, cchs2009_m::SDCDABT, cchs2010_m::SDCDABT, cchs2011_2012_m::SDCDABT, cchs2012_m::SDCDABT, cchs2013_2014_m::SDCDABT",,cat,1,2,Aboriginal identity,Aboriginal identity,N/A,1,Aboriginal (First Nations; Metis; Inuit),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_2,cat,"cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2007_2008_m::SDCDABT, cchs2009_2010_m::SDCDABT, cchs2009_m::SDCDABT, cchs2010_m::SDCDABT, cchs2011_2012_m::SDCDABT, cchs2012_m::SDCDABT, cchs2013_2014_m::SDCDABT",,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,Not Aboriginal,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAa,cat,"cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2007_2008_m::SDCDABT, cchs2009_2010_m::SDCDABT, cchs2009_m::SDCDABT, cchs2010_m::SDCDABT, cchs2011_2012_m::SDCDABT, cchs2012_m::SDCDABT, cchs2013_2014_m::SDCDABT",,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2007_2008_m::SDCDABT, cchs2009_2010_m::SDCDABT, cchs2009_m::SDCDABT, cchs2010_m::SDCDABT, cchs2011_2012_m::SDCDABT, cchs2012_m::SDCDABT, cchs2013_2014_m::SDCDABT",,cat,NA::b,2,missing,missing,N/A,9,not stated,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m","cchs2007_2008_m::SDCDABT, cchs2009_2010_m::SDCDABT, cchs2009_m::SDCDABT, cchs2010_m::SDCDABT, cchs2011_2012_m::SDCDABT, cchs2012_m::SDCDABT, cchs2013_2014_m::SDCDABT",,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_1,cat,"cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m",[SDCDVABT],,cat,1,2,Aboriginal identity,Aboriginal identity,N/A,1,Aboriginal/Indigenous identity (First Nations; Metis; Inuk/Inuit),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_2,cat,"cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m",[SDCDVABT],,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,Non-Aboriginal/Non-Indigenous identity,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAa,cat,"cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m",[SDCDVABT],,cat,NA::a,2,not applicable,not applicable,N/A,6,valid skip,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m",[SDCDVABT],,cat,NA::b,2,missing,missing,N/A,9,not stated,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2015_2016_m, cchs2017_2018_m, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m",[SDCDVABT],,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_1,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p",[SDC_015],,cat,1,2,Aboriginal identity,Aboriginal identity,N/A,1,Yes,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_2,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p",[SDC_015],,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,No,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAa,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p",[SDC_015],,cat,NA::a,2,not applicable,not applicable,N/A,6,valid skip,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p",[SDC_015],,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,"cchs2015_2016_p, cchs2017_2018_p, cchs2019_2020_p",[SDC_015],,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_1,cat,cchs2022_p,[SDCDVABT],,cat,1,2,Aboriginal identity,Aboriginal identity,N/A,1,Indigenous identity (First Nations; Metis; Inuk/Inuit),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_2,cat,cchs2022_p,[SDCDVABT],,cat,2,2,Non-Aboriginal identity,Non-Aboriginal identity,N/A,2,Non-Indigenous identity,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAa,cat,cchs2022_p,[SDCDVABT],,cat,NA::a,2,not applicable,not applicable,N/A,6,valid skip,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,cchs2022_p,[SDCDVABT],,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCDVABT,SDCDVABT_cat2_NAb,cat,cchs2022_p,[SDCDVABT],,cat,NA::b,2,missing,missing,N/A,else,else,Aboriginal/Indigenous identity,Aboriginal/Indigenous Identity - (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_m::SDCAFIMM, cchs2003_m::SDCCFIMM, cchs2005_m::SDCEFIMM, cchs2015_2016_m::SDCDVIMM, cchs2017_2018_m::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,1,2,Yes,Yes,N/A,1,Yes,Immigrant status,Immigrant Status (D),,,,active,v3.0.0alpha,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_m::SDCAFIMM, cchs2003_m::SDCCFIMM, cchs2005_m::SDCEFIMM, cchs2015_2016_m::SDCDVIMM, cchs2017_2018_m::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,2,2,No,No,N/A,2,No,Immigrant status,Immigrant Status (D),,,,active,v3.0.0alpha,
SDCFIMM,SDCFIMM_cat2_NAa,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_m::SDCAFIMM, cchs2003_m::SDCCFIMM, cchs2005_m::SDCEFIMM, cchs2015_2016_m::SDCDVIMM, cchs2017_2018_m::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Immigrant status,Immigrant Status (D),,,,active,v3.0.0alpha,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_m::SDCAFIMM, cchs2003_m::SDCCFIMM, cchs2005_m::SDCEFIMM, cchs2015_2016_m::SDCDVIMM, cchs2017_2018_m::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Immigrant status,Immigrant Status (D),,,,active,v3.0.0alpha,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p, cchs2001_m, cchs2003_m, cchs2005_m, cchs2007_2008_m, cchs2009_2010_m, cchs2009_m, cchs2010_m, cchs2011_2012_m, cchs2012_m, cchs2013_2014_m, cchs2015_2016_m, cchs2017_2018_m","cchs2001_p::SDCAFIMM, cchs2003_p::SDCCFIMM, cchs2005_p::SDCEFIMM, cchs2015_2016_p::SDCDVIMM, cchs2017_2018_p::SDCDVIMM, cchs2001_m::SDCAFIMM, cchs2003_m::SDCCFIMM, cchs2005_m::SDCEFIMM, cchs2015_2016_m::SDCDVIMM, cchs2017_2018_m::SDCDVIMM, [SDCFIMM]",ICES confirmed,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,v3.0.0alpha,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2019_2020_p, cchs2019_2020_m, cchs2021_m",[SDCDVIMM],,cat,1,2,Yes,Yes,N/A,1,Yes,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2019_2020_p, cchs2019_2020_m, cchs2021_m",[SDCDVIMM],,cat,2,2,No,No,N/A,2,No,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAa,cat,"cchs2019_2020_p, cchs2019_2020_m, cchs2021_m",[SDCDVIMM],,cat,NA::a,2,not applicable,not applicable,N/A,6,not applicable,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2019_2020_p, cchs2019_2020_m, cchs2021_m",[SDCDVIMM],,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); refusal (8); not stated (9),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2019_2020_p, cchs2019_2020_m, cchs2021_m",[SDCDVIMM],,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,"cchs2022_m, cchs2023_m",[SDCDVIMM],,cat,1,2,Yes,Yes,N/A,"[2,3]",Immigrant (landed/naturalized) or non-permanent resident,Immigrant status,Immigrant Status (D),2022+ recoding: categories 2 (immigrant) and 3 (non-perm resident) mapped to 1 (Yes),,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,"cchs2022_m, cchs2023_m",[SDCDVIMM],,cat,2,2,No,No,N/A,1,Non-immigrant (citizen by birth),Immigrant status,Immigrant Status (D),2022+ recoding: category 1 (non-immigrant) mapped to 2 (No),,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2022_m, cchs2023_m",[SDCDVIMM],,cat,NA::b,2,missing,missing,N/A,9,not stated,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,"cchs2022_m, cchs2023_m",[SDCDVIMM],,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_1,cat,cchs2022_p,[SDCDGIMM],,cat,1,2,Yes,Yes,N/A,2,Immigrant or non-permanent resident,Immigrant status,Immigrant Status (D),2022 PUMF: SDCDGIMM category 2 mapped to 1 (Yes),,,active,,
SDCFIMM,SDCFIMM_cat2_2,cat,cchs2022_p,[SDCDGIMM],,cat,2,2,No,No,N/A,1,Non-immigrant,Immigrant status,Immigrant Status (D),2022 PUMF: SDCDGIMM category 1 mapped to 2 (No),,,active,,
SDCFIMM,SDCFIMM_cat2_NAa,cat,cchs2022_p,[SDCDGIMM],,cat,NA::a,2,not applicable,not applicable,N/A,"[6,8]",valid skip (6); refusal (8),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,cchs2022_p,[SDCDGIMM],,cat,NA::b,2,missing,missing,N/A,"[7,9]",don't know (7); not stated (9),Immigrant status,Immigrant Status (D),,,,active,,
SDCFIMM,SDCFIMM_cat2_NAb,cat,cchs2022_p,[SDCDGIMM],,cat,NA::b,2,missing,missing,N/A,else,else,Immigrant status,Immigrant Status (D),,,,active,,
SDCGCBG,SDCGCBG_cat2_1,cat,"cchs2001_p, cchs2003_p, cchs2005_p, cchs2007_2008_p, cchs2009_2010_p, cchs2010_p, cchs2011_2012_p, cchs2012_p, cchs2013_2014_p, cchs2014_p, cchs2015_2016_p, cchs2017_2018_p","cchs2001_p::SDCAGCBG, cchs2003_p::SDCCGCBG, cchs2005_p::SDCEGCBG, cchs2011_2012_p::SDCGCB12, cchs2012_p::SDCGCB12, cchs2013_2014_p::SDCGCB13, cchs2014_p::SDCGCB13, cchs2015_2016_p::SDCDGCB, cchs2017_2018_p::SDCDGCB, [SDCGCBG]",,cat,1,2,Canada,Canada,N/A,1,Canada,Country of birth,Country of birth - (G),,,,active,,
