"variable","dummyVariable","typeEnd","databaseStart","variableStart","ICES.confirmation","typeStart","recEnd","numValidCat","catLabel","catLabelLong","units","recStart","catStartLabel","variableStartShortLabel","variableStartLabel","notes","version","lastUpdated","status","reviewNotes","review"
"SMKDSTY_cat3","SMKDSTY_cat3_1","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","1","3","Current","Current smoker","N/A","[1,3]","Daily (1); Occasional (2); Always occasional (3)","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_2","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","2","3","Former","Former smoker","N/A","[4,5]","Former daily(4); Former occasional (5)","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_3","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","3","3","Never smoked","Never smoked","N/A","6","Never smoked","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_NAa","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","NA::a","3","not applicable","not applicable","N/A","96","not applicable","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","NA::b","3","Missing","missing","N/A","[97,99]","don't know (97); refusal (98); not stated (99)","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY, [SMKDSTY]","","cat","NA::b","3","Missing","missing","N/A","else","else","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_1","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","[SMKDVSTY]","","cat","1","3","Current","Current smoker","N/A","[1,2]","Daily (1); Occasional (2)","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat3","SMKDSTY_cat3_2","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","[SMKDVSTY]","","cat","2","3","Former","Former smoker","N/A","[3,5]","Former daily (3); Former occasional (4); Experimental (5)","Smoking status","Type of smoker: current, former, never","3-category smoking status (current/former/never) with full cross-cycle comparability. Collapses all occasional subtypes into 'current' and all former subtypes into 'former', completely avoiding the 2015 semantic break. Full PUMF and Master coverage 2001-2023 including 2022. Recommended for cross-cycle trend analyses requiring maximum comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the 3-category collapse strategy. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).",""
"SMKDSTY_cat5","SMKDSTY_cat5_1","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","1","5","Daily","Current daily smoker","N/A","1","Daily","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_2","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","2","5","Occasional","Current occasional smoker","N/A","[2,3]","Occasional","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_3","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","3","5","Former daily","Former daily smoker","N/A","4","Former daily","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_4","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","4","5","Former occasional","Former occasional","N/A","5","Former occasional","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_5","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","5","5","Never smoked","Never smoked","N/A","6","Never smoked","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_NAa","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","NA::a","5","not applicable","not applicable","N/A","96","not applicable","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","NA::b","5","Missing","missing","N/A","[97,99]","don't know (97); refusal (98); not stated (99)","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_NAb","cat","cchs2001_m, cchs2001_p, cchs2003_m, cchs2003_p, cchs2005_m, cchs2005_p, cchs2015_2016_m, cchs2015_2016_p, cchs2017_2018_m, cchs2017_2018_p, cchs2019_2020_m, cchs2021_m, cchs2022_m, cchs2023_m, cchs2009_2010_m, cchs2011_2012_m, cchs2013_2014_m, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","cchs2001_p::SMKADSTY, cchs2003_p::SMKCDSTY, cchs2005_p::SMKEDSTY, cchs2015_2016_p::SMKDVSTY, cchs2017_2018_p::SMKDVSTY, cchs2001_m::SMKADSTY, cchs2003_m::SMKCDSTY, cchs2005_m::SMKEDSTY, cchs2015_2016_m::SMKDVSTY, cchs2017_2018_m::SMKDVSTY, cchs2019_2020_m::SMKDVSTY, cchs2021_m::SMKDVSTY, cchs2022_m::SMKDVSTY, cchs2023_m::SMKDVSTY,  [SMKDSTY]","ICES confirmed","cat","NA::b","5","Missing","missing","N/A","else","else","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_2","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","[SMKDVSTY]","ICES confirmed","cat","2","5","Occasional","Current occasional smoker","N/A","2","Occasional","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_3","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","[SMKDVSTY]","ICES confirmed","cat","3","5","Former daily","Former daily smoker","N/A","3","Former daily","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
"SMKDSTY_cat5","SMKDSTY_cat5_4","cat","cchs2015_2016_p, cchs2017_2018_p, cchs2009_2010_p, cchs2011_2012_p, cchs2013_2014_p","[SMKDVSTY]","ICES confirmed","cat","4","5","Former occasional","Former occasional","N/A","[4,5]","Former occasional","Smoking status","Type of smoker: daily, occasional, former daily, former occasional, never","5-category smoking status avoiding the 2015 semantic break. Merges pre-2015 'occasional (former daily)' + 'occasional (never daily)' into single 'occasional' category, and post-2015 'former occasional' + 'experimental' into single 'former occasional'. Full PUMF coverage 2001-2023 including 2022. Recommended when more detail than 3-category is needed while maintaining cross-cycle comparability.","3.1.0","2026-01-14","active","v3.1.0: Updated notes to clarify the category merging strategy that avoids the 2015 semantic break. Full PUMF coverage confirmed including 2022 (unlike SMKDSTY_cat6 which has 2022 PUMF gap).","added typeStart"
